Year      Month  Day    Hour  PWV
2010      8      8     15     0.848
2010      8      8     18     0.980
2010      8      8     21     0.972
2010      8      9      0     NaN
2010      8      9      3     0.936
2010      8      9      6     NaN
2010      8      9      9     0.893
2010      8      9     12     0.709
2010      8      9     15     0.649
2010      8      9     18     0.694
2010      8      9     21     0.893
2010      8     10      0     0.744
2010      8     10      3     0.749
2010      8     10      6     1.083
2010      8     10      9     1.174
2010      8     10     12     1.320
2010      8     10     15     1.371
2010      8     10     18     1.404
2010      8     10     21     1.407
2010      8     11      0     1.558
2010      8     11      3     2.205
2010      8     11      6     3.287
2010      8     11      9     NaN
2010      8     11     12     NaN
2010      8     11     15     2.084
2010      8     11     18     2.063
2010      8     11     21     1.823
2010      8     12      0     1.418
2010      8     12      3     1.185
2010      8     12      6     NaN
2010      8     12      9     NaN
2010      8     12     12     NaN
2010      8     12     15     NaN
2010      8     12     18     NaN
2010      8     12     21     NaN
2010      8     13      0     0.655
2010      8     13      3     0.357
2010      8     13      6     0.296
2010      8     13      9     0.311
2010      8     13     12     0.329
2010      8     13     15     0.474
2010      8     13     18     0.582
2010      8     13     21     0.611
2010      8     14      0     0.784
2010      8     14      3     1.082
2010      8     14      6     0.761
2010      8     14      9     0.847
2010      8     14     12     0.824
2010      8     14     15     0.836
2010      8     14     18     0.865
2010      8     14     21     0.853
2010      8     15      0     0.806
2010      8     15      3     0.808
2010      8     15      6     0.735
2010      8     15      9     0.765
2010      8     15     12     0.763
2010      8     15     15     0.749
2010      8     15     18     0.923
2010      8     15     21     1.070
2010      8     16      0     1.235
2010      8     16      3     1.628
2010      8     16      6     1.974
2010      8     16      9     1.983
2010      8     16     12     2.248
2010      8     16     15     2.052
2010      8     16     18     1.524
2010      8     16     21     1.547
2010      8     17      0     1.239
2010      8     17      3     0.771
2010      8     17      6     0.853
2010      8     17      9     0.827
2010      8     17     12     0.760
2010      8     17     15     0.771
2010      8     17     18     0.791
2010      8     17     21     0.905
2010      8     18      0     0.902
2010      8     18      3     0.210
2010      8     18      6     0.267
2010      8     18      9     0.244
2010      8     18     12     0.189
2010      8     18     15     0.180
2010      8     18     18     0.394
2010      8     18     21     0.265
2010      8     19      0     0.220
2010      8     19      3     0.139
2010      8     19      6     0.183
2010      8     19      9     0.233
2010      8     19     12     0.240
2010      8     19     15     0.291
2010      8     19     18     0.473
2010      8     19     21     0.544
2010      8     20      0     0.711
2010      8     20      3     0.768
2010      8     20      6     0.518
2010      8     20      9     0.406
2010      8     20     12     0.414
2010      8     20     15     0.468
2010      8     20     18     0.625
2010      8     20     21     0.084
2010      8     21      0     0.493
2010      8     21      3     0.292
2010      8     21      6     0.304
2010      8     21      9     0.321
2010      8     21     12     0.907
2010      8     21     15     1.201
2010      8     21     18     1.269
2010      8     21     21     1.157
2010      8     22      0     0.654
2010      8     22      3     0.367
2010      8     22      6     0.344
2010      8     22      9     0.385
2010      8     22     12     0.226
2010      8     22     15     0.265
2010      8     22     18     0.363
2010      8     22     21     0.509
2010      8     23      0     0.530
2010      8     23      3     0.369
2010      8     23      6     0.330
2010      8     23      9     0.320
2010      8     23     12     0.455
2010      8     23     15     0.419
2010      8     23     18     0.422
2010      8     23     21     NaN
2010      8     24      0     0.483
2010      8     24      3     0.365
2010      8     24      6     0.370
2010      8     24      9     0.356
2010      8     24     12     0.346
2010      8     24     15     0.437
2010      8     24     18     0.588
2010      8     24     21     1.042
2010      8     25      0     1.075
2010      8     25      3     0.899
2010      8     25      6     1.020
2010      8     25      9     0.892
2010      8     25     12     0.735
2010      8     25     15     0.586
2010      8     25     18     0.711
2010      8     25     21     0.886
2010      8     26      0     0.778
2010      8     26      3     0.558
2010      8     26      6     0.558
2010      8     26      9     0.616
2010      8     26     12     0.808
2010      8     26     15     0.808
2010      8     26     18     1.190
2010      8     26     21     1.468
2010      8     27      0     1.054
2010      8     27      3     0.789
2010      8     27      6     0.921
2010      8     27      9     0.837
2010      8     27     12     0.759
2010      8     27     15     0.736
2010      8     27     18     0.735
2010      8     27     21     0.944
2010      8     28      0     0.720
2010      8     28      3     0.560
2010      8     28      6     0.523
2010      8     28      9     0.395
2010      8     28     12     0.324
2010      8     28     15     0.308
2010      8     28     18     0.387
2010      8     28     21     0.534
2010      8     29      0     0.386
2010      8     29      3     0.329
2010      8     29      6     0.315
2010      8     29      9     0.304
2010      8     29     12     0.290
2010      8     29     15     0.313
2010      8     29     18     0.349
2010      8     29     21     0.352
2010      8     30      0     0.502
2010      8     30      3     0.430
2010      8     30      6     0.436
2010      8     30      9     0.432
2010      8     30     12     0.689
2010      8     30     15     0.804
2010      8     30     18     0.944
2010      8     30     21     1.174
2010      8     31      0     1.288
2010      8     31      3     1.174
2010      8     31      6     1.098
